mass_npea,size_npear,malign_ratio,damage_size,exposed_area,std_dev_malign,err_malign,malign_penalty,damage_ratio,penalty-err,d_size-ratio,d_ratio-m_ratio,penalty/std,mass/size,area/mass,err/std,dsr/ps,std/area,err/area,dr/area,std/err,penalty/err
7036.05,1705.42,0.24238,75.8096,13.767765098980297,91.4481,3346.91,31,33.0085,-3315.91,42.80110000000001,32.76612,0.338990093834645,0.007380146143426476,135.4986717831738,-36.26002071120122,-0.022862381668983783,9.592034487229036e-05,0.0035105897384037216,0.0034622771864226782,0.02761367539748679,0.009558201982729523
8039.25,2297.18,0.28574,87.4432,13.92014669147069,113.54,3103.93,21,37.5014,-3082.93,49.94180000000001,37.21566,0.1849568434032059,0.00724057456028161,138.11058662188637,-27.15280958252598,-0.028363667031038656,0.00010226014063182188,0.002795563839275417,0.0033775748087812264,0.03688972054120383,0.0070855059534353435
5267.57,1318.31,0.25026,48.7657,13.454252679692122,80.8711,3318.9,17,41.3319,-3301.9,7.433800000000005,41.08164,0.21021106427388767,0.00755967703507808,132.28078334032585,-40.829171360349996,-0.014768981495502587,0.00011606099159033535,0.004763071418456829,0.005931687955663497,0.024660712672068433,0.0054218500557245706
7239.39,2107.87,0.29116,75.8913,13.802604068801532,114.99799999999999,3070.11,80,39.4591,-2990.11,36.4322,39.16794,0.695664272422129,0.007333438099310643,136.36168826379014,-26.001408720151648,-0.02538077194484484,0.00011649195782303832,0.003109994301049481,0.003997171962064602,0.037770708310675936,0.0263748286450176
10407.0,2554.78,0.2454800000000001,98.1753,14.1790706922167,126.09899999999999,4555.51,57,31.8817,-4498.51,66.2936,31.63622,0.4520257892608189,0.007234919384584709,138.21854078024407,-35.674430407854146,-0.021823959488808515,8.766369746101157e-05,0.003166978726402373,0.0022164075078650366,0.02789393636796583,0.012729040427871331
9063.17,3153.9,0.34799,70.0488,14.038865261784224,121.13799999999999,4065.02,54,36.4082,-4011.02,33.6406,36.06021,0.4457725899387475,0.0072490109907626206,137.94985292121848,-33.11116247585398,-0.017464086441852697,9.689001678209748e-05,0.0032513320016804128,0.002912043379456456,0.030038711073728117,0.013526741137525148
8179.4,2377.25,0.29063,88.7948,13.932309052585817,111.321,4011.43,42,35.4349,-3969.43,53.3599,35.14427,0.3772873042822109,0.007277745960345515,137.4051808690124,-35.65751295802229,-0.0223696601275246,9.90495584091282e-05,0.0035692310533423977,0.003152874297995541,0.027993260941623903,0.010716697861395712
8678.15,2173.17,0.25040999999999997,90.8517,14.01526519833969,111.09700000000001,3974.47,102,33.2897,-3872.47,57.56199999999999,33.03929,0.9181166008083028,0.007106817615593478,140.70995684564107,-34.856656795413016,-0.023460917708852492,9.098092527089167e-05,0.0032548219849446954,0.0027262011647392844,0.02819716913974952,0.02590888624489683
5914.92,1775.23,0.30012,68.6229,13.60786627649702,86.9694,3013.42,42,40.0965,-2971.42,28.5264,39.79638,0.482928478292365,0.007279946291539369,137.36365076788866,-34.166269975416654,-0.023094311810514842,0.00010703991956060334,0.0037088474153243937,0.004934984183703386,0.02918286104789644,0.01426476735159666
11279.7,4100.33,0.36351,87.6859,14.237555552318012,176.94400000000005,4687.25,93,31.1364,-4594.25,56.54950000000001,30.77289,0.5255900171805767,0.007396155301342222,135.2053816147593,-25.964429423998546,-0.019086009686020568,0.00011602305944667841,0.003073453100367592,0.0020416292093292546,0.037955313816456046,0.02005012531328321
12116.7,3842.98,0.31716,156.68200000000004,14.3289267667454,231.58700000000002,5156.58,122,29.1395,-5034.58,127.54250000000003,28.822340000000004,0.5267998635501993,0.007251215108576097,137.90792095207442,-21.739475877316085,-0.0311211660158345,0.0001385927813142037,0.0030859450844356404,0.0017438476041855718,0.045096149744647686,0.02384839401424699
10972.8,3930.01,0.35815,121.557,14.246859329600278,177.72099999999998,4180.65,51,30.7948,-4129.65,90.7622,30.43665,0.2869666499738354,0.007128289909599305,140.28610125036454,-23.23670247185195,-0.029435182158294288,0.00011545337662437097,0.0027158870307092387,0.002000530968468656,0.042739349299917496,0.012435282723326918
6475.22,1732.13,0.2675,41.3433,13.70455281177449,102.4,3737.26,26,38.1665,-3711.26,3.1768,37.899,0.25390625,0.007235080217038727,138.21546824663872,-36.2427734375,-0.011139963246983504,0.00011441653167379109,0.004175823507453052,0.004264529839968504,0.027659927345877494,0.007222611589349055
7926.35,2855.66,0.36027,84.8904,13.867682772738116,127.617,3212.3,47,37.4768,-3165.3,47.4136,37.11653,0.36828949121198573,0.007523424249527314,132.91819879263468,-24.80312184113402,-0.02681906928253246,0.00012112975486219097,0.003049006884222447,0.0035571715343718758,0.040026452556561794,0.014937914293716737
8811.49,2320.81,0.26338,86.2664,14.041533565342947,119.51299999999999,3977.9,2,33.9912,-3975.9,52.27520000000001,33.72782,0.016734581175269634,0.007028928963659246,142.2691856995809,-33.26751064737727,-0.021697326391508842,9.533556608857384e-05,0.0031731723606949697,0.0027114793319805643,0.03028801930181708,0.0007539772298876574
5157.24,1502.02,0.29124,43.4188,13.483135013010955,62.7612,2023.82,18,43.4557,-2005.82,-0.03690000000000282,43.16446,0.28680139959083,0.007190627859426473,139.06991427585294,-31.95955462929325,-0.021646408949955627,8.750657972307607e-05,0.0028217683246202396,0.006058933985443358,0.03148981144002924,0.009383550142728736
13652.3,4265.02,0.3124,158.226,14.451807455954013,230.641,4897.02,99,28.0479,-4798.02,130.1781,27.7355,0.4292385135340204,0.007225465325689478,138.39939089384205,-20.802979522287885,-0.032977353158177736,0.00012206650514436008,0.0025917426520958298,0.001484432138968569,0.04729278361460345,0.02041641316286989
7326.45,2482.54,0.33884000000000003,60.61600000000001,13.831333118330836,93.5577,3394.77,28,37.9674,-3366.77,22.64860000000001,37.62856,0.2992805509327399,0.007211446183848834,138.6684410457998,-35.98602787370788,-0.018004199871093068,9.208911800867733e-05,0.003341482049497984,0.003737142297301725,0.02784573160137465,0.008540036574915262
12233.8,2564.55,0.20961999999999997,151.895,14.327212496134615,200.114,4906.34,138,29.8088,-4768.34,122.0862,29.59918,0.6896069240532896,0.007333854820938834,136.35393996959246,-23.828117972755532,-0.03185490128640156,0.00011996330033492078,0.002941227195324841,0.0017869624449181898,0.04098228368117962,0.028324917368676313
11123.0,2873.65,0.25835,126.93700000000001,14.239877194952339,142.273,3682.51,28,34.5009,-3654.51,92.4361,34.24255,0.19680473455961428,0.007276493279680836,137.42883578171356,-25.68660251769486,-0.03473434195008359,9.30727796799453e-05,0.002409040660555379,0.0022569951181600338,0.03889578146930509,0.0078729255519871
7304.09,1924.49,0.26348,71.4054,13.812086892102998,95.6124,3490.81,57,35.907,-3433.81,35.49840000000001,35.64351999999999,0.5961569838221821,0.007329146974159191,136.4415263503051,-35.91385636172714,-0.020794802275023956,9.594040217906652e-05,0.003502785363935089,0.0036030180405927908,0.02766828664789894,0.016610296665626138
15128.5,4566.02,0.30180999999999997,189.47,14.532294821995778,199.765,5498.23,88,28.0911,-5410.23,161.3789,27.78929,0.4405176081896228,0.007387553364995962,135.36281236738606,-27.0829724926789,-0.0350206922811045,9.75493008532517e-05,0.0026848972163811178,0.0013717453834249142,0.036507838370099084,0.016184083953571682
11794.4,3290.06,0.27895,140.697,14.314723136026972,168.28799999999995,4715.97,168,28.5439,-4547.97,112.1531,28.26495,0.9982886480319456,0.007159304729931441,139.67836790341178,-27.024921563034805,-0.0309362198959096,0.00010215229892073374,0.002862635346199449,0.0017326398823228825,0.035889140698372034,0.03582808455427955
6002.51,2059.6,0.34312,60.148999999999994,13.576416950357856,100.221,2712.01,5,40.2786,-2707.01,19.870400000000004,39.93548,0.04988974366649704,0.007623782158269024,131.16849081467583,-27.010407000528836,-0.02221971843473057,0.00012729059538157868,0.0034445212837708183,0.005115781098907868,0.03730948282534897,0.002211565751692769
7153.13,1712.57,0.23940999999999998,63.118,13.808759901871781,100.963,3162.44,61,39.1586,-3101.44,23.9594,38.91919,0.6041817299406713,0.007201588927287144,138.858245047972,-30.718580073888454,-0.020351191704498558,0.00010164697452243868,0.003183863971046235,0.003942388019902704,0.03223168449535948,0.019598917633968083
8939.69,3184.66,0.35623,76.0695,14.033895981963196,139.977,4011.53,10,32.7489,-4001.53,43.320600000000006,32.39267,0.07144030805060833,0.007185867808240008,139.16203674847785,-28.58705358737507,-0.019010103635359474,0.00011251578278374436,0.0032245328740469798,0.0026324096950260147,0.035134192143111705,0.002741412525264609
6844.59,2295.75,0.33541,70.9603,13.757119910106317,90.2443,3715.35,36,36.4811,-3679.35,34.47920000000001,36.14569,0.3989171615270992,0.007256156400307702,137.81400852352004,-40.77099606290924,-0.019286096729041816,9.56707056282828e-05,0.003938754648836996,0.0038674714958129744,0.024552127759764283,0.00995600522017571
8600.63,3022.18,0.35139000000000004,101.904,13.997219691181854,128.667,3296.21,41,36.5472,-3255.21,65.35679999999999,36.19581,0.31865202421755384,0.00717158834815184,139.43912442460612,-25.29949404276155,-0.031304892771894896,0.00010728827516026768,0.0027485267043299826,0.003047468309618888,0.039326278884268824,0.01273804216291956
10106.3,4493.51,0.44461999999999996,76.0744,14.13061373985648,168.30200000000005,3521.15,25,36.1037,-3496.15,39.9707,35.659079999999996,0.14854250098038047,0.007374709706245716,135.59855775110577,-20.77307459210229,-0.02175947828325444,0.00012281234408048118,0.002569432837155745,0.0026345379300177466,0.04806779949746605,0.007381854832985534
8713.09,2540.82,0.2916,98.1442,13.995573735287957,146.267,3320.25,9,36.3144,-3311.25,61.8298,36.0228,0.061531309181155014,0.007277330828074248,137.41301908966852,-22.638394169566613,-0.02963962249905625,0.00012216485176096378,0.0027731330310961466,0.0030330445642478103,0.044340835528791867,0.0030109145652992093
4317.07,854.6,0.19795,40.2203,13.251034982794012,61.0276,2591.28,11,43.3766,-2580.28,-3.1563000000000017,43.17865000000001,0.18024631478216413,0.007591690281533014,131.72297115867934,-42.28054191873841,-0.015587571891422637,0.00010731876893941592,0.004556839521418665,0.007627898381678895,0.023927816439582143,0.0046291295693366465
8264.21,2828.19,0.34221999999999997,94.6972,13.974921062400739,107.213,3528.24,40,36.8657,-3488.24,57.8315,36.52348,0.3730890843461148,0.007046453855992602,141.91535493410748,-32.53560668948728,-0.02714755865422104,9.141484270880517e-05,0.003008343247916901,0.003143342847275982,0.030661842209654202,0.01161723203862588
14851.9,3486.0,0.23471,212.80900000000003,14.535008295574562,244.054,5101.51,148,25.3752,-4953.51,187.4338,25.14049,0.6064231686430053,0.0072328312178292315,138.25844539755855,-20.29677858178928,-0.04296125373724895,0.000118853573619274,0.00248442022812354,0.001235764708344793,0.04802616751363544,0.02920131464710505
7969.49,2065.17,0.25913,74.4118,13.92294018639112,96.7717,3341.83,47,37.7659,-3294.83,36.6459,37.50677,0.4856791810002304,0.0071577219755214515,139.70925434375349,-34.0474539560636,-0.02258441254935763,8.691458596454342e-05,0.0030014329686663573,0.0033919085456578218,0.029248181929682333,0.01435909094988378
7582.92,2465.7,0.32516,61.0791,13.772021134850798,106.288,3197.22,47,39.4562,-3150.22,21.622899999999994,39.13104000000001,0.44219479150986,0.007919981082987755,126.26292784310002,-29.63852927894024,-0.019388836335240082,0.00011101250565067317,0.003339336550847181,0.00412100295936897,0.03354616005152866,0.015008348393794047
6574.86,1876.75,0.28544,63.9989,13.700942577287895,92.9272,3319.31,63,38.9576,-3256.31,25.0413,38.67216,0.6779500512228928,0.007372983101986895,135.63031220436633,-35.04151636980346,-0.019653810601570492,0.00010420764477341824,0.003722241468298355,0.0043686668080227505,0.028288683887950222,0.019275308630820616
6557.7,1753.51,0.26739,69.8978,13.735047393719594,91.7585,3058.99,41,38.052,-3017.99,31.845800000000004,37.78461,0.44682508977369945,0.007107170327773075,140.70297374079328,-32.890576894783585,-0.023160381578467792,9.944695373697572e-05,0.003315303072869231,0.004124038082138876,0.030313334357301824,0.01372553505076814
7472.55,2159.6,0.289,75.1159,13.848084959585783,90.7223,3659.75,28,36.0344,-3631.75,39.0815,35.7454,0.3086341505892157,0.007233064987472481,138.25397694227541,-40.03150272865657,-0.0206831142011427,8.781477430234321e-05,0.003542460015376601,0.0034879546739008554,0.025055603359967222,0.007921873932937239
11954.7,4121.92,0.34479,135.658,14.315848288829306,175.138,5014.86,63,28.8394,-4951.86,106.8186,28.494609999999998,0.3597163379734837,0.007248448036013971,137.96056687327996,-28.274046751704372,-0.027395362550637542,0.00010619076113423296,0.003040641096630197,0.0017486084325815056,0.03511621137751054,0.01275952678105051
5327.42,1562.44,0.29328000000000004,45.7765,13.51288250687867,66.8525,2024.59,19,43.1706,-2005.59,2.6058999999999983,42.877320000000005,0.28420777083878684,0.007210198433858152,138.69243810324699,-30.00022437455592,-0.022824455646468126,9.047902939875251e-05,0.002740106026407693,0.005842764274427711,0.03349764759897117,0.009873666437926728
6147.86,1484.81,0.24151,70.3562,13.676676057946466,73.7482,2837.85,72,39.3322,-2765.85,31.024,39.09069,0.976295014657985,0.007063493101555065,141.5730129020505,-37.50396619849705,-0.02543746045519461,8.473190702978002e-05,0.0032605059155947024,0.004519015126710501,0.026330450710675097,0.025714637969600367
13071.2,3760.96,0.28772,163.793,14.401030267819937,212.43,4762.48,132,28.3224,-4630.48,135.47060000000002,28.03468,0.6213811608529869,0.007278262627768705,137.395426785605,-21.797674528079835,-0.035372790725799484,0.00011828457448565591,0.0026518284625356428,0.0015770385691345578,0.044805478347762565,0.027920763811331212
16836.7,5110.77,0.30354000000000003,238.31400000000002,14.666074230306176,294.767,4797.0,164,27.1881,-4633.0,211.1259,26.88456,0.556371642687275,0.007192204869043124,139.0394209019582,-15.71749890591552,-0.05143837686164472,0.00012591687519723188,0.0020491549268443253,0.001161405650751224,0.06164380992080033,0.03438932888703627
8967.49,3702.0,0.41281999999999996,76.2737,14.038407818711452,138.05,3484.53,58,36.9176,-3426.53,39.35610000000001,36.50478,0.42013763129300974,0.0071757648461850815,139.35796691158842,-24.82093444404201,-0.022259749659276296,0.00011046729207569237,0.0027883128812496365,0.0029541378500062155,0.03989350256632421,0.016927124425840545
9445.21,3242.73,0.34331999999999996,102.811,14.100319735377186,153.57399999999996,4037.75,72,34.1247,-3965.75,68.68630000000002,33.78138,0.4688293591363123,0.007104293427884234,140.75995173214784,-25.82305598603931,-0.025924730504948625,0.00011551196414837713,0.0030370273173851692,0.00256671775363937,0.03827273290003094,0.01807489941194677
7221.03,1717.82,0.23789000000000002,81.7402,13.81585989773803,102.89,3841.76,22,35.9714,-3819.76,45.7688,35.733509999999995,0.21382058509087376,0.007218515063577038,138.5326471154392,-37.124696277578,-0.021399302573983703,0.00010285416552644726,0.0038404219939049858,0.003595887190026286,0.02703525590981482,0.005985281412318229
14201.7,5019.13,0.35341,176.19099999999997,14.497620048123874,207.53099999999998,4919.91,110,27.8001,-4809.91,148.3909,27.446690000000004,0.5300412950354405,0.00717966475984972,139.2822692212904,-23.17682659458105,-0.03663083093030847,0.00010491722873151612,0.0024872588808827283,0.0014054331403303706,0.04237651166146099,0.02255680351804849
21206.0,7246.53,0.34171999999999997,224.13299999999998,14.883778526190518,336.0619999999999,5318.8,141,24.6343,-5177.8,199.4987,24.292579999999997,0.4195654373300166,0.007286450560455997,137.24103275016503,-15.407276038350071,-0.04328730348796786,0.00011547199605054995,0.001827556976372412,0.000846442558905221,0.0633599007481484,0.02669273280950412
7694.91,1718.52,0.22333000000000008,67.7695,13.849682751453155,89.5007,3512.08,30,36.6438,-3482.08,31.125699999999995,36.42047,0.33519290910573885,0.007436407313396273,134.47353780616018,-38.9056174979637,-0.01946236157698846,8.649401487919754e-05,0.003394095239220834,0.0035412788753946493,0.025761070058182563,0.008824165689366595
13561.6,3855.99,0.28433,162.262,14.456136035109042,232.47799999999998,4423.79,78,30.0728,-4345.79,132.1892,29.78847,0.3355156186821979,0.007146461359713939,139.92939297722984,-18.69333872452447,-0.03733774526610812,0.00012250730326684,0.002331173629843745,0.0015847252770941876,0.0527658939746293,0.017853954650955187
14293.5,4041.28,0.28273000000000004,161.803,14.524725870185543,249.18099999999998,5108.58,91,25.6214,-5017.58,136.1816,25.33867,0.3651963833518607,0.007032836210070108,142.19014493301148,-20.13628647449043,-0.03224721877877383,0.00012260462165750022,0.0025135765492034804,0.0012606507130702089,0.04896312417067547,0.01800539378970483
9006.71,2287.6,0.25398000000000004,99.8184,14.037499264381738,130.649,3532.09,11,36.5898,-3521.09,63.2286,36.33582,0.08419505698474539,0.007213699666722055,138.62512250311158,-26.950761199856103,-0.028348721560653087,0.00010464005699723537,0.0028289393636335915,0.0029305687433638546,0.03726171708051592,0.003396460322267477
16124.5,3981.11,0.24689,228.39700000000002,14.634247363933417,257.988,5566.98,101,22.1022,-5465.98,206.2948,21.85531,0.39149107710436143,0.007110719893037429,140.63273691587335,-21.186954431989086,-0.041785187651619655,0.00011376975433439429,0.0024549744444876745,0.0009746817155253922,0.04651381650077766,0.018319031318359626
6849.23,1854.16,0.27071,70.1307,13.754637133692825,84.8655,2934.96,22,39.1215,-2912.96,31.00920000000001,38.85079,0.2592337286647696,0.007279125448072686,137.37914082312903,-34.32443101142396,-0.024075407832582663,9.019212681037324e-05,0.003119174275805516,0.004157698109375443,0.02924614095559885,0.007833894194743797
6903.07,2524.52,0.3657,64.7621,13.804331215325425,91.6068,3602.81,67,37.0488,-3535.81,27.713300000000004,36.6831,0.731386752948471,0.006980681820822543,143.25248244621596,-38.59768052153333,-0.01831605770672067,9.263674327853064e-05,0.003643316708490232,0.003746534290443096,0.025696915209181395,0.018868919282648087
12311.8,3673.26,0.29835,110.56200000000001,14.347529173139797,149.07399999999996,4802.58,89,30.9668,-4713.58,79.5952,30.66845,0.5970189301957419,0.007232177195159562,138.27094843158596,-31.619061674067922,-0.02345605675516274,8.756880254643646e-05,0.0028211236012548463,0.0018190466444148476,0.03124211525570511,0.018736026047239767
4366.25,746.98,0.17107999999999998,46.1248,13.218140389861697,55.9318,1945.93,25,43.5877,-1920.93,2.5371000000000024,43.41662,0.4469729205925788,0.007934945634311302,126.02480799312912,-34.344147694156106,-0.024011702664855042,0.00010164690345930098,0.0035364096783682547,0.00792135195704943,0.02924183201245037,0.013354357886518776
6518.72,1528.74,0.23451,65.4739,13.719346489720959,86.2448,3348.97,28,37.8532,-3320.97,27.6207,37.61869,0.3246572546982543,0.007176725401626105,139.33931480413332,-38.50632154054505,-0.01971529402554073,9.495042691175e-05,0.003687018014009464,0.004167413571572844,0.02604345710558602,0.008656793941438283
23370.4,7009.24,0.29991,302.995,14.99514027117659,375.782,6288.69,104,17.8998,-6184.69,285.0952,17.59989,0.2767562043951014,0.007183888846745325,139.2003720175949,-16.45818586308019,-0.04899113779348682,0.00011551261932220463,0.0019330969924194214,0.0005502266695434052,0.059904701185591026,0.016693986508079097
21468.5,7069.47,0.32929,245.68,14.909106502892065,339.707,5602.67,96,23.0561,-5506.67,222.6239,22.72681,0.2825964728427733,0.007192157056546011,139.04034521741156,-16.210057490719944,-0.04461498509988796,0.00011380516091986287,0.001876949138318869,0.0007724018553295782,0.06080068954809972,0.017310084284049558
9036.74,2786.13,0.30831,92.2406,14.034850472776062,101.689,3810.94,29,36.314,-3781.94,55.9266,36.00569,0.28518325482598905,0.007256948169511534,137.79897232851673,-37.19123995712417,-0.02438975763761456,8.166128519902736e-05,0.0030603728841505115,0.002916193404121861,0.02693877658095353,0.007870008447142399
8386.29,2029.94,0.24205,80.4292,13.969162778810064,109.62200000000001,4065.18,39,34.933,-4026.18,45.4962,34.69095,0.35576800277316595,0.00719183867914605,139.0465004310607,-36.72784660013501,-0.01997655345761988,9.400864263999317e-05,0.0034861802730040267,0.002995752598331431,0.027205386874166914,0.009837242817583088
15182.4,4794.4,0.31578,164.084,14.561798146693784,230.861,5337.03,182,26.4739,-5155.03,137.6101,26.15812,0.7883531648914283,0.007198334988135598,138.92101460243435,-22.32958360225417,-0.03182988265829685,0.00010945666124565104,0.002530412173419837,0.0012551902244862672,0.04343568694818126,0.034282310140632405
4936.12,1305.33,0.26444,54.5627,13.384403629231548,77.7755,3181.54,23,38.6152,-3158.54,15.947499999999998,38.35076,0.2957229461719951,0.007596503420575931,131.63951157994538,-40.61098932183014,-0.017274658544770685,0.00011969357547770381,0.004896270652394826,0.00594273435180311,0.024752399027192114,0.0075411463799355235
9851.81,2690.08,0.27305,111.399,14.138544623100923,142.91899999999995,4289.23,75,33.5083,-4214.23,77.89070000000002,33.23525,0.5247727733891226,0.0071322150577187654,140.20889610132556,-29.486842197328567,-0.02643401048352843,0.00010346616954997184,0.003105186843028749,0.0024258324289501893,0.03354575395724704,0.01771466797817367
18490.8,5486.06,0.29669,252.706,14.73692927044266,313.078,5704.67,326,20.9738,-5378.67,231.7322,20.67711,1.0412740594995498,0.0073584918243239155,135.8974126592684,-17.17996793131424,-0.04698299021877155,0.00012459071015725025,0.0022701974795825987,0.0008346612143606819,0.05504664658138308,0.057311411280357966
5011.16,1205.04,0.24047,49.8648,13.37894458464589,57.0972,2082.19,18,42.7831,-2064.19,7.081700000000005,42.54263,0.3152518862571194,0.007754202433820169,128.9623283032272,-36.1522106162824,-0.024157078563504332,8.835144900668048e-05,0.003221953153696154,0.006620200076357004,0.027888574733941695,0.009120627499171944
16872.6,5345.4,0.3168,177.15200000000004,14.63281617582755,272.772,5436.4,143,24.6077,-5293.4,152.54430000000005,24.2909,0.5242473567668235,0.0074512799885592985,134.2051300629423,-19.405950757409123,-0.033466581025427905,0.00012046160906080256,0.002400823733734207,0.0010867255940072702,0.0503497995365432,0.026483245668885862
6831.38,2028.21,0.29689,61.4277,13.733179572253395,94.9999,3321.08,59,38.4546,-3262.08,22.9731,38.157709999999994,0.6210532853192477,0.00741762388290901,134.81406118529492,-34.33772035549511,-0.018830837992937024,0.00010315244169025401,0.003606082859546893,0.00417546322072133,0.02889752805471271,0.01806097384770987
12284.5,3169.07,0.25797,155.959,14.348386112476774,199.168,4194.91,69,31.7219,-4125.91,124.2371,31.463929999999998,0.34644119537275064,0.007209959524686434,138.6970338149701,-20.715727426092545,-0.03779990353643197,0.00011689472250500612,0.002462056356359833,0.0018618064638052066,0.04770550369288188,0.016682912645886113
6521.96,1706.06,0.26158000000000003,69.6504,13.665648986944987,95.0981,3437.69,77,37.9354,-3360.69,31.715000000000003,37.67382,0.8096902041155396,0.0075763963947955044,131.9888701555974,-35.33919184505263,-0.020725029681404716,0.00011047306361767051,0.003993477746325423,0.004406859713876279,0.02794613646475838,0.0226830566291233
